action,curr_lane,free_E,free_NE,free_NW,free_SE,free_SW,free_W,orig_label_lc,latent_collision,iaction,probability,elapsed_time,group_id
change_to_right,False,True,True,True,False,True,True,False,True,keep,0.0009990000000000003,4.055915832519531,386
change_to_right,False,True,True,True,False,True,True,False,True,swerve_left,0.0010047650135486814,4.016942262649536,386
change_to_right,False,True,True,True,False,True,True,False,True,swerve_right,0.0011323641295041124,4.029144763946533,386
cruise,False,True,True,True,False,True,True,False,True,change_to_left,0.876207315185859,3.99448823928833,387
cruise,False,True,True,True,False,True,True,False,True,change_to_right,0.9642813659196825,3.987706422805786,387
cruise,False,True,True,True,False,True,True,False,True,cruise,1.0,2.9759039878845215,387
cruise,False,True,True,True,False,True,True,False,True,keep,0.0009990000000000003,4.103204727172852,387
cruise,False,True,True,True,False,True,True,False,True,swerve_left,0.0010047650135486814,4.041587829589844,387
cruise,False,True,True,True,False,True,True,False,True,swerve_right,0.0011323641295041124,4.031688928604126,387
keep,False,True,True,True,False,True,True,False,True,change_to_left,0.8762069352236836,3.997763156890869,388
keep,False,True,True,True,False,True,True,False,True,change_to_right,0.9642813636484866,3.9948129653930664,388
keep,False,True,True,True,False,True,True,False,True,cruise,0.2233301474330111,4.013811111450195,388
keep,False,True,True,True,False,True,True,False,True,keep,1.0,3.0541679859161377,388
keep,False,True,True,True,False,True,True,False,True,swerve_left,0.0010047650135486814,4.088223218917847,388
keep,False,True,True,True,False,True,True,False,True,swerve_right,0.0011323641295041124,4.019807815551758,388
change_to_right,False,True,True,True,True,False,False,False,True,change_to_left,0.8762118132754253,3.992795705795288,389
change_to_right,False,True,True,True,True,False,False,False,True,change_to_right,1.0,3.0404365062713623,389
change_to_right,False,True,True,True,True,False,False,False,True,cruise,0.22124387982453947,4.023561477661133,389
change_to_right,False,True,True,True,True,False,False,False,True,keep,0.000999,4.069590091705322,389
change_to_right,False,True,True,True,True,False,False,False,True,swerve_left,0.001004703046781545,4.058919668197632,389
change_to_right,False,True,True,True,True,False,False,False,True,swerve_right,0.0011323641295041124,4.055334806442261,389
cruise,False,True,True,True,True,False,False,False,True,change_to_left,0.8762121824864048,4.007347106933594,390
cruise,False,True,True,True,True,False,False,False,True,change_to_right,0.880400724785574,4.018290042877197,390
cruise,False,True,True,True,True,False,False,False,True,cruise,1.0,2.9389350414276123,390
cruise,False,True,True,True,True,False,False,False,True,keep,0.000999,4.0808374881744385,390
cruise,False,True,True,True,True,False,False,False,True,swerve_left,0.001004703046781545,4.057115316390991,390
cruise,False,True,True,True,True,False,False,False,True,swerve_right,0.0011323641295041124,4.028050184249878,390
keep,False,True,True,True,True,False,False,False,True,change_to_left,0.8762121824864048,4.05553674697876,391
keep,False,True,True,True,True,False,False,False,True,change_to_right,0.8804010707071558,3.9926180839538574,391
keep,False,True,True,True,True,False,False,False,True,cruise,0.22124472393072106,4.058867931365967,391
keep,False,True,True,True,True,False,False,False,True,keep,1.0,3.0654683113098145,391
keep,False,True,True,True,True,False,False,False,True,swerve_left,0.001004703046781545,4.024075269699097,391
keep,False,True,True,True,True,False,False,False,True,swerve_right,0.0011326604873254152,4.063405752182007,391
change_to_right,False,True,True,True,True,False,True,False,True,change_to_left,0.8761979468692128,3.986847162246704,392
change_to_right,False,True,True,True,True,False,True,False,True,change_to_right,1.0,3.0177369117736816,392
change_to_right,False,True,True,True,True,False,True,False,True,cruise,0.22128080997711988,3.98203706741333,392
change_to_right,False,True,True,True,True,False,True,False,True,keep,0.0010040759054823966,4.011618614196777,392
change_to_right,False,True,True,True,True,False,True,False,True,swerve_left,0.0010147393327733598,4.035225868225098,392
change_to_right,False,True,True,True,True,False,True,False,True,swerve_right,0.0011323641295041124,4.03164529800415,392
cruise,False,True,True,True,True,False,True,False,True,change_to_left,0.8761972092891614,4.030346632003784,393
cruise,False,True,True,True,True,False,True,False,True,change_to_right,0.8803905365951525,4.004049301147461,393
cruise,False,True,True,True,True,False,True,False,True,cruise,1.0,2.948115348815918,393
cruise,False,True,True,True,True,False,True,False,True,keep,0.0010040759270570228,4.088335037231445,393
cruise,False,True,True,True,True,False,True,False,True,swerve_left,0.0010145663362254613,4.066633224487305,393
cruise,False,True,True,True,True,False,True,False,True,swerve_right,0.0011323641295041124,4.065790176391602,393
keep,False,True,True,True,True,False,True,False,True,change_to_left,0.8761975766667716,4.019349098205566,394
keep,False,True,True,True,True,False,True,False,True,change_to_right,0.8803894765704249,3.992037057876587,394
keep,False,True,True,True,True,False,True,False,True,cruise,0.22128181555474355,4.018962860107422,394
keep,False,True,True,True,True,False,True,False,True,keep,1.0,3.0526084899902344,394
keep,False,True,True,True,True,False,True,False,True,swerve_left,0.0010145663362254613,3.9967808723449707,394
keep,False,True,True,True,True,False,True,False,True,swerve_right,0.0011326605008226166,4.028310060501099,394
change_to_right,False,True,True,True,True,True,False,False,True,change_to_left,0.8762125950765807,4.003725290298462,395
change_to_right,False,True,True,True,True,True,False,False,True,change_to_right,1.0,2.969620943069458,395
change_to_right,False,True,True,True,True,True,False,False,True,cruise,0.22124357289746766,3.995342969894409,395
change_to_right,False,True,True,True,True,True,False,False,True,keep,0.000999,4.064831495285034,395
change_to_right,False,True,True,True,True,True,False,False,True,swerve_left,0.001004703046781545,4.002879619598389,395
change_to_right,False,True,True,True,True,True,False,False,True,swerve_right,0.0011323641295041124,4.020500183105469,395
cruise,False,True,True,True,True,True,False,False,True,change_to_left,0.8762125821078312,4.026773452758789,396
cruise,False,True,True,True,True,True,False,False,True,change_to_right,0.8803954752016572,4.0023345947265625,396
cruise,False,True,True,True,True,True,False,False,True,cruise,1.0,3.0289645195007324,396
cruise,False,True,True,True,True,True,False,False,True,keep,0.000999,4.0609214305877686,396
cruise,False,True,True,True,True,True,False,False,True,swerve_left,0.001004703046781545,3.9938480854034424,396
cruise,False,True,True,True,True,True,False,False,True,swerve_right,0.0011323641295041124,4.035242080688477,396
keep,False,True,True,True,True,True,False,False,True,change_to_left,0.8762125755356742,4.004722356796265,397
keep,False,True,True,True,True,True,False,False,True,change_to_right,0.8803947369089662,4.002685785293579,397
keep,False,True,True,True,True,True,False,False,True,cruise,0.2212455459752362,4.012848615646362,397
keep,False,True,True,True,True,True,False,False,True,keep,1.0,3.046205997467041,397
keep,False,True,True,True,True,True,False,False,True,swerve_left,0.001004703046781545,4.027834892272949,397
keep,False,True,True,True,True,True,False,False,True,swerve_right,0.0011323641295041124,4.073617696762085,397
change_to_right,False,True,True,True,True,True,True,False,True,change_to_left,0.8760193012256872,4.017132043838501,398
change_to_right,False,True,True,True,True,True,True,False,True,change_to_right,1.0,3.0325913429260254,398
change_to_right,False,True,True,True,True,True,True,False,True,cruise,0.23154102112543284,3.988762855529785,398
change_to_right,False,True,True,True,True,True,True,False,True,keep,0.0009989999999999999,4.063207149505615,398
change_to_right,False,True,True,True,True,True,True,False,True,swerve_left,0.0010053923716434325,4.078775644302368,398
change_to_right,False,True,True,True,True,True,True,False,True,swerve_right,0.0015019750876759564,4.038921356201172,398
cruise,False,True,True,True,True,True,True,False,True,change_to_left,0.876016634582442,4.001016139984131,399
cruise,False,True,True,True,True,True,True,False,True,change_to_right,0.8909314744048562,4.0255491733551025,399
cruise,False,True,True,True,True,True,True,False,True,cruise,1.0,2.955228567123413,399
cruise,False,True,True,True,True,True,True,False,True,keep,0.000999,4.044690132141113,399
cruise,False,True,True,True,True,True,True,False,True,swerve_left,0.0010053923716434325,4.003787517547607,399
cruise,False,True,True,True,True,True,True,False,True,swerve_right,0.0015019750876759564,4.030413627624512,399
keep,False,True,True,True,True,True,True,False,True,change_to_left,0.8760166216332905,4.032689094543457,400
keep,False,True,True,True,True,True,True,False,True,change_to_right,0.890933841300483,4.007323980331421,400
keep,False,True,True,True,True,True,True,False,True,cruise,0.23154102111091107,3.975728750228882,400
keep,False,True,True,True,True,True,True,False,True,keep,1.0,3.1017487049102783,400
keep,False,True,True,True,True,True,True,False,True,swerve_left,0.0010053923716434325,4.052143335342407,400
keep,False,True,True,True,True,True,True,False,True,swerve_right,0.0015019750876759564,4.011684417724609,400
keep,True,False,False,False,False,False,False,False,True,change_to_left,0.8762125659545805,3.9886932373046875,401
keep,True,False,False,False,False,False,False,False,True,change_to_right,0.879488454266408,3.9766042232513428,401
keep,True,False,False,False,False,False,False,False,True,cruise,0.21878255862436163,3.9987525939941406,401
keep,True,False,False,False,False,False,False,False,True,keep,1.0,3.0295262336730957,401
keep,True,False,False,False,False,False,False,False,True,swerve_left,0.001004703046781545,4.00732946395874,401
keep,True,False,False,False,False,False,False,False,True,swerve_right,0.0011323641295041124,4.005586385726929,401
keep,True,False,False,False,False,False,True,False,True,change_to_left,0.8762118248799957,4.235804319381714,402
keep,True,False,False,False,False,False,True,False,True,change_to_right,0.8794884561680945,4.315667152404785,402
keep,True,False,False,False,False,False,True,False,True,cruise,0.21877947432844047,4.287917137145996,402
keep,True,False,False,False,False,False,True,False,True,keep,1.0,3.344264507293701,402
keep,True,False,False,False,False,False,True,False,True,swerve_left,0.001004703046781545,4.251561164855957,402
keep,True,False,False,False,False,False,True,False,True,swerve_right,0.0011323641295041124,4.347711801528931,402
keep,True,False,False,False,False,True,False,False,True,change_to_left,0.8762125797602798,4.383249282836914,403
keep,True,False,False,False,False,True,False,False,True,change_to_right,0.8794884635630997,4.390190362930298,403
keep,True,False,False,False,False,True,False,False,True,cruise,0.21878032762706212,4.492655992507935,403
keep,True,False,False,False,False,True,False,False,True,keep,1.0,3.460892677307129,403
keep,True,False,False,False,False,True,False,False,True,swerve_left,0.001004703046781545,4.368074893951416,403
keep,True,False,False,False,False,True,False,False,True,swerve_right,0.0011326605084351412,4.139956474304199,403
keep,True,False,False,False,False,True,True,False,True,change_to_left,0.8762087809711601,4.115024566650391,404
keep,True,False,False,False,False,True,True,False,True,change_to_right,0.8794884593245808,4.328857183456421,404
keep,True,False,False,False,False,True,True,False,True,cruise,0.21878099198985362,4.106084823608398,404
keep,True,False,False,False,False,True,True,False,True,keep,1.0,3.085698127746582,404
